,카페명,자치구,행정동,카테고리,분위기,이미지 주소
1921,파리바게뜨 마곡역점,강서구,공항동,베이글,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220413_182%2F1649838758086Mzo0D_PNG%2Fimage.png
1922,카페오소,강서구,화곡동,"카페,디저트",다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220327_59%2F16483765898963AwSy_JPEG%2FIMG_20220326_120241_458.jpg
1923,와플대학 화곡본캠퍼스,강서구,화곡동,와플,다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220323_101%2F1648022865071jKT3p_JPEG%2F2038535883_kANR5dC9_a7cd103d3a34fcb852286b7f73f5f2758c3696c7.jpg
1924,카페로와,강서구,화곡동,"카페,디저트",다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220419_233%2F1650370534162OyDDw_JPEG%2FScreenshot_20220415-152747_Instagram.jpg
1925,별이네 커피집,강서구,화곡동,카페,아늑한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220720_25%2F1658303506778mBaJa_JPEG%2FKakaoTalk_20220720_164606687_12.jpg
1926,와플러스트,강서구,화곡동,"카페,디저트",아늑한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210108_187%2F1610100611290mxPhD_JPEG%2FF_ON5iXgKKcir0CaUD9gScng.jpg
1927,체르보,강서구,화곡동,"카페,디저트",깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210610_221%2F1623319491311BxQi8_JPEG%2FP9dOC1B3zcvte7wY4NtIubhq.jpeg.jpg
1928,산토리니의아침 서울본점,강서구,화곡동,베이글,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191016_48%2F1571217872616bQsvS_JPEG%2FYXKyHnaJ3yXZbalsGYgH6rt_.jpeg.jpg
1929,빛나는커피집,강서구,화곡동,"카페,디저트",편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200113_42%2F15788828346165rIcK_JPEG%2Fh3VTBT6A9AQUo7HO00-iVCSp.jpg
1930,RE: FLAVOR,강서구,화곡동,"카페,디저트",넓은 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221205_7%2F1670221898129rSsoE_JPEG%2F49F007C2-C9F6-4DD8-B72C-20EB94A604B1.jpg
1931,카페홈즈 화곡점,강서구,화곡동,"카페,디저트",넓은 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221129_5%2F1669701221862T3yzL_JPEG%2FScreenshot_20221122_113915.jpg
1932,구스카토 화곡점,양천구,신월동,카페,부드러운 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210809_17%2F1628504230345vWhHO_JPEG%2FxlJ5bjS1UJqVR1cM-ox-VjNm.jpg
1933,커피빈 강서그랜드아이파크점,양천구,신월동,카페,다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201112_252%2F1605148380005O42Ur_JPEG%2FP1Dfcgl_qw9c2NwIg3bYJ50p.jpg
1934,아울,양천구,신월동,"카페,디저트",다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210609_49%2F1623224593507Fk75N_JPEG%2Fev4coubg69uv9eov52vnzM23.jpg
1935,씨더메종,양천구,신월동,케이크전문,아늑한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221129_264%2F1669685731224JAJIn_PNG%2F006.png
1936,탑 스터디카페,양천구,신월동,스터디카페,아늑한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200105_130%2F1578197412476N3LrD_JPEG%2FF1g1Y9A7tiee9CnG5m4nkUr8.jpg
1937,뚜레쥬르 서서울공원점,양천구,신월동,베이글,아늑한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210106_72%2F1609892145530WzQVO_PNG%2F8_hfbMTE1Wa5P5y89_erZL6Y.png
1938,팔공티 신월점,양천구,신월동,차,깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221027_83%2F1666853517646YGByN_PNG%2F%25BA%25EA%25B7%25A3%25B5%25E5%25B5%25EE%25B7%25CF_%25B7%25CE%25B0%25ED%25C5%25B8%25C0%25D4%2528%25B3%25AB%25B0%25FCX%2529.png
1939,스타벅스 신정DT점,양천구,신월동,카페,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png
1940,카페이음,양천구,신월동,"카페,디저트",넓은 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190629_162%2F1561783474794Ri0GP_JPEG%2F7pcTinm4Sv6b6JTyoBprlfzt.jpeg.jpg
1941,동네스터디카페 신월점,양천구,신월동,스터디카페,넓은 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220829_69%2F1661758223738ibQoP_JPEG%2F20220826_233848.jpg
1942,타조메롱,양천구,목동,"카페,디저트",부드러운 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200809_176%2F1596969866820WSyMB_JPEG%2FYzeAiewX9__UhwTde7fVJSiy.jpg
1943,파리바게뜨 이대목동점,양천구,목동,베이글,부드러운 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200418_104%2F1587185532516JIoha_JPEG%2Fokgn3oJsVQA0vgcv5hBgaeOn.jpg
1944,메가MGC커피 오목교중앙점,양천구,목동,카페,부드러운 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211023_133%2F1634954781078Rl97F_JPEG%2FF6paUYFaVlMasMugBAJkw-Uh.jpg
1945,카페527,양천구,목동,"카페,디저트",다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220818_231%2F1660832470576WbApT_PNG%2F1660667446008.png
1946,쉬즈베이글 행복한백화점,양천구,목동,"카페,디저트",다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220321_224%2F1647864887877IgL0B_JPEG%2F%25BD%25AC%25C1%25EE%25BA%25A3%25C0%25CC%25B1%25DB_%25B8%25DE%25B4%25BA_%25C8%25AB%25BA%25B8_%25C0%25CC%25B9%25CC%25C1%25F6_18.
1947,한스 목동점,양천구,목동,카페,깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200704_250%2F1593792786607yetEy_JPEG%2Fhk-xrOpeDgIrR7BafEHqs_qc.jpeg.jpg
1948,배스킨라빈스 목동이마트,양천구,목동,아이스크림,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190207_263%2F1549518073913VHxxg_JPEG%2FWzOVG98BAb-9oaMe84QYeDV3.jpg
1949,플라워카페 20온스,양천구,목동,플라워카페,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221111_168%2F1668149055197YSbTP_JPEG%2FKakaoTalk_20221111_152203605_28.jpg
1950,매머드익스프레스 목2동점,양천구,목동,카페,넓은 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210925_91%2F1632546155113Yxqsu_JPEG%2F_w4P4ja_3529xSJDctaXu4R5.jpg
1951,힐하우스,양천구,목동,"카페,디저트",넓은 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210822_129%2F1629585839474zJP9T_JPEG%2FHsF3wkBZvf-jTMySv4NmO5NZ.jpeg.jpg
1952,제라진 제과점,양천구,신정동,베이글,부드러운 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221207_258%2F1670422375990fF4zc_JPEG%2F9BB882D0-3755-4F83-80DD-03450D9FE538.jpeg
1953,뚜넛,양천구,신정동,다방,부드러운 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220723_245%2F16585755535688cg2s_PNG%2F3C506567-A749-4A16-ADDF-3DDC52DB94AD.png
1954,배스킨라빈스 신정점,양천구,신정동,아이스크림,부드러운 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190207_263%2F1549518073913VHxxg_JPEG%2FWzOVG98BAb-9oaMe84QYeDV3.jpg
1955,오늘도 행복,양천구,신정동,베이글,다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210326_164%2F1616752868887zcM7f_JPEG%2F4EolFVLuiSRD0C97a1IYA1tY.jpg
1956,커피림,양천구,신정동,카페,아늑한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191113_244%2F1573647695465tywFb_JPEG%2FCXdOl8F9vOoeSno2vrX3j5l3.jpeg.jpg
1957,찰리의빵공장,양천구,신정동,베이글,깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210516_153%2F1621101159450XL8FX_JPEG%2FX7fznTZRzW9GIGBldCefVSKA.jpg
1958,쿠스치노커피,양천구,신정동,카페,깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221130_268%2F1669766867904SuuKO_PNG%2F%25C4%25ED%25BD%25BA%25C4%25A1%25B3%25EB-%25B7%25CE%25B0%25ED-%25B8%25AE%25B5%25F0%25C0%25DA%25C0%25CE-006.png
1959,오누이 그로서리,양천구,신정동,"카페,디저트",특별한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220429_102%2F1651196700651K5j6S_JPEG%2FKakaoTalk_20220426_135216162.jpg
1960,스타벅스 목동10단지점,양천구,신정동,카페,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png
1961,카페진,양천구,신정동,"카페,디저트",편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211003_77%2F1633258001164C3eDF_JPEG%2F7misDT52QdhfD2oP0Hj2y3_H.jpg
1962,배스킨라빈스 구로디지털단지역점,구로구,가리봉동,아이스크림,부드러운 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190207_263%2F1549518073913VHxxg_JPEG%2FWzOVG98BAb-9oaMe84QYeDV3.jpg
1963,스타벅스 가산에스케이점,구로구,가리봉동,카페,다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png
1964,카페우주,구로구,가리봉동,"카페,디저트",다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220406_295%2F1649211699676JVj1d_PNG%2F8C497FC4-741B-450D-A3F1-B167437CE75D.png
1965,스마일찹쌀꽈배기,구로구,가리봉동,스마일찹쌀꽈배기,아늑한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=http%3A%2F%2Fblogfiles.naver.net%2FMjAyMjA0MTlfNzAg%2FMDAxNjUwMzU4MDI5NTU3.fqcVP3celw-wbRjWHbFJyjpW0WEbRJQdi6S8WOgXy7Eg.j_whplMaMd_6Mu6PdWPiEtcOMaOR9y3skw7bUQMDMggg.JPEG.yena9535%2FIMG_9526.
1966,파리바게뜨 구로구청점,구로구,가리봉동,베이글,아늑한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220429_166%2F1651232719355cwFkc_JPEG%2F3CF82EA2-C442-4B0B-90CA-21F1EC41830E.jpeg
1967,이미 커피 로스터스,구로구,가리봉동,카페,깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190328_185%2F1553760849824DxPJW_JPEG%2F1T6WlIqxzvHz8lFk3VGCVXSj.jpg
1968,웃음꽃케이크,구로구,가리봉동,케이크전문,깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221212_259%2F16708290615094ToiF_JPEG%2F20221205_225810.jpg
1969,카페 크롱,구로구,가리봉동,"카페,디저트",특별한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220307_292%2F1646639229626LYCbG_JPEG%2F%25C5%25A9%25B7%25D5_%25B7%25CE%25B0%25ED.jpg
1970,폴바셋 고대구로병원점,구로구,가리봉동,카페,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160415_146%2F1460709449091EgPur_JPEG%2F176365576748534_0.jpeg
1971,세와플,구로구,가리봉동,와플,넓은 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210414_36%2F1618402682488jhuqh_JPEG%2FQYIKEy1asyHza8yk8AWukEUY.jpg
1972,핏블리 슈가쇼크,구로구,수궁동,"카페,디저트",부드러운 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210728_243%2F1627442040796aExaV_JPEG%2FDodUNwAmsbTMjCFBDXjlAKnT.JPG.jpg
1973,피콜로 빠체,구로구,수궁동,"카페,디저트",다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190412_101%2F1555080099863rvRz0_JPEG%2FdqKJfdRTW3007RDENA3qQXUF.jpg
1974,스타벅스 구로오류DT점,구로구,수궁동,카페,아늑한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png
1975,카페키아마,구로구,수궁동,"카페,디저트",아늑한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211129_192%2F1638163721851H4WJJ_JPEG%2F6606AFFE-A9B4-4F07-A433-21B0F274A7B5.jpeg
1976,수목원쉼터,구로구,수궁동,베이글,깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220616_24%2F1655378204196IT0Re_JPEG%2F20220616_201616.jpg
1977,진심커피 개봉점,구로구,수궁동,"카페,디저트",편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220524_128%2F1653368360874KIqgH_JPEG%2FKakaoTalk_20220111_160739106.jpg
1978,컴포즈커피 양천신곡점,구로구,수궁동,카페,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210208_27%2F1612760833508Vs3Uq_JPEG%2Fimage.jpg
1979,플로리안,구로구,수궁동,"카페,디저트",넓은 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_23%2F1441039394102Jybpd_JPEG%2F11795809_0.jpg
1980,코코다방,구로구,수궁동,"카페,디저트",넓은 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200818_143%2F1597726327524hJ835_JPEG%2FqdtkRA4JlP_gdszbVevjKU1X.jpg
1981,카페올라,구로구,수궁동,카페,넓은 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191228_256%2F1577503245750YnJk6_JPEG%2Fimage.jpg
1982,필로소피 디저트,구로구,항동,도넛,부드러운 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220709_210%2F1657373834110egvO4_JPEG%2FJPG_1.jpg
1983,메가MGC커피 천왕역점,구로구,항동,카페,부드러운 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220523_134%2F1653290743784SlCVH_PNG%2F%25B8%25DE%25B0%25A1%25C4%25BF%25C7%25C7_%25B7%25CE%25B0%25ED%25BB%25E7%25C1%25F8_%25C6%25C4%25C0%25CF.png
1984,일월제과,구로구,항동,"카페,디저트",다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210314_184%2F1615727553618PliaQ_JPEG%2FLe4wm2idk2XzavPoMQSNMQxY.jpeg.jpg
1985,오슬로우 부천옥길점,구로구,항동,"카페,디저트",아늑한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220218_173%2F1645141411981W27IK_JPEG%2F92BD6792-09A6-4EDD-886E-E0DB850A89E4.jpeg
1986,아바케이크,구로구,항동,케이크전문,특별한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220413_153%2F1649794243395pp5Df_JPEG%2F20210716084651_IMG_2749.
1987,빽다방 천왕역점,구로구,항동,테이크아웃커피,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161011_190%2F1476151068041ukODs_JPEG%2F176960526742779_0.jpeg
1988,이디야커피 천왕이펜하우스점,구로구,항동,카페,편한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201218_157%2F1608286215970a0JSl_JPEG%2FxBRBneDw4GnGoXMzpdHmNh8_.jpg
1989,커피101스트릿 부천옥길점,구로구,항동,카페,넓은 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221214_143%2F1671004910965DQKxP_JPEG%2FKakaoTalk_20221214_170050656.jpg
1990,매머드익스프레스 구로SKV1점,구로구,항동,카페,넓은 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211216_177%2F1639663482559CwW0G_JPEG%2FKakaoTalk_20211216_230327249_01.jpg
1991,상상베이커리,구로구,항동,베이글,넓은 분위기,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=w750&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161219_136%2F1482112354743kTAFF_JPEG%2F177169508253982_0.jpeg
1992,폴바셋 구로 G타워점,구로구,구로동,카페,다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160415_146%2F1460709449091EgPur_JPEG%2F176365576748534_0.jpeg
1993,캔마블 커피앤디저트,구로구,구로동,"카페,디저트",다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201014_251%2F1602660651191ykBOr_JPEG%2FeBjKG38tnc2Cv5CG9Sis0RwV.jpg
1994,경성꽈배기 구로구청점,구로구,구로동,베이글,다양한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210602_276%2F1622597248505cfvD4_JPEG%2FmeJvl--DsmZ-Grym6d3XaF_o.jpeg.jpg
1995,메이비카페,구로구,구로동,뷔페,아늑한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220402_33%2F16488916547116LtvS_JPEG%2F0F540A3E-8777-441C-8907-9E0352E60C78.jpeg
1996,스타벅스 구로디지털로점,구로구,구로동,카페,아늑한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png
1997,스타벅스 구로에이스점,구로구,구로동,카페,아늑한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png
1998,던킨 포포인츠쉐라톤구로점,구로구,구로동,다방,깔끔한 분위기,https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210726_126%2F1627277031400RNetG_JPEG%2FXoH2_ww6mQrpe5oe_t6ZmgLG.jpg
